corridor_id,hour_of_day,ambient_light,street_light_func,crime_risk_index,foot_traffic,risk_code
Ayat,4,0.4177609792750997,0.45894051659682034,9.002641112020704,48.56342984133404,2
Megenagna,12,0.9841103190364978,0.7327334747861651,7.921911948016761,91.28008004078617,0
Megenagna,16,0.6679199988036271,0.6067317247174364,6.763610678727241,61.0363007818157,1
Sarbet,17,0.6346712732539415,0.6728716685980798,6.796331823951435,54.64070742121321,1
Ayat,7,0.165954895295785,0.08114917853623915,9.459246440320864,24.974417922935523,2
Ayat,12,0.881927758304644,0.9514907101767872,2.9582409749653604,34.327548906444825,0
Megenagna,18,0.42748968792061515,0.8384918338430248,0.011120941961874076,85.20484158046929,0
Merkato,2,0.16223340578247936,0.8050903184956627,2.719545593981987,55.921813176845816,1
Sarbet,23,0.01260751997575904,0.8229838050417675,2.17891379626744,51.47421937567799,1
Sarbet,7,0.5597556836383826,0.9327105081327614,6.618345851139981,9.957971354002893,1
Kazanchis,1,0.5273996221226763,0.5442539661136977,6.337115997655291,1.6028156455123121,2
Gotera,7,0.7193536223691586,0.2002820178676259,5.934613827047238,96.36851886870491,1
Ayat,12,0.8902580530178021,0.6167836078525412,0.162434432094537,37.698616728684165,0
Megenagna,12,0.07940658464302952,0.742881493667939,7.287780544506475,60.32130620995043,1
Kazanchis,0,0.7314964903403623,0.7379173933540254,3.235304124854915,7.971507318728499,2
Piazza,5,0.18741194409758222,0.5214490241668801,6.650559890066311,68.31142857230465,1
Bole,23,0.858177053157164,0.06845871933357806,5.565784285021533,93.2566708705961,1
Gotera,18,0.8190635138616561,0.3711129384301278,3.4273092542790717,57.56652529974197,0
Gotera,15,0.5407937549855444,0.9207666084633573,1.3457626710410775,12.611532237541056,1
Gotera,7,0.7102427986233115,0.584448909757426,0.9441889766048095,58.172152747347674,0
Sarbet,0,0.3143501131837484,0.5383319432557134,8.315183331122235,76.63472131046524,2
Piazza,15,0.47116789893281463,0.2688535143821935,9.18397542081558,40.64165365740187,2
Gotera,8,0.8216368977104717,0.3684489199165789,6.497880467642996,87.98377479414678,0
Piazza,12,0.4592651971732139,0.8953460891531693,1.0343411486048337,64.86829533573645,0
Merkato,10,0.3577982653254418,0.6664630475268357,4.020272168882407,89.92489182892025,0
Gotera,12,0.4942124472502999,0.7873870267523329,7.2893920010515725,62.35053112473372,1
Bole,20,0.8282492524372184,0.45434542306765513,7.798208840100681,13.128797200482422,1
Piazza,9,0.33520804737087273,0.6302472194561579,1.182186222910886,30.96917111051891,1
Piazza,3,0.1737615931357438,0.24838360874320753,0.0003071884538241587,20.17949482524569,2
Bole,5,0.7120140203307808,0.7054608302834863,7.12137045880605,90.88264977168623,0
Gotera,6,0.8259782127080818,0.4276013337033373,3.5659617598620565,76.04000672874827,0
Bole,4,0.10063747852353333,0.4425455148147456,2.5448133161826023,67.6398368910006,2
Piazza,10,0.23987411275594472,0.6493223245768817,0.1289746978952544,30.096631963162167,1
Bole,12,0.1419719897609939,0.9362806214689267,5.402994067614997,18.40447720502135,1
Piazza,18,0.3479414115821666,0.06400634660862092,8.511507354259818,75.64510879889119,1
Piazza,22,0.45035097890541265,0.8247432373470076,9.57631646272588,47.41579458790797,2
Merkato,9,0.7488263369633065,0.2923831104121931,5.657449506132892,22.578955215062912,1
Megenagna,9,0.6511475848816741,0.4439194545063778,5.144613277398942,61.66219781652751,1
Piazza,10,0.6209285674784312,0.021913328775008956,0.850563854892411,4.0333852138451975,1
Gotera,20,0.3523749466096544,0.30104607783431303,5.488728015425997,32.61702541282535,1
Kazanchis,6,0.8414475530847599,0.5026312426301305,3.7997907896539465,46.85569945911347,1
